UPRN,YearMonth,CO2_EMISS_CURR_PER_FLOOR_AREA,ENERGY_CONSUMPTION_CURRENT,Estimated Energy_DOM_rf (kwh/m2)
48045151.0,2019-05,34,191,222.39950587745588
48045494.0,2019-05,77,456,232.71179246309248
48061488.0,2019-05,41,231,332.80943127983124
48066969.0,2019-05,52,294,294.2175257187257
100003879.0,2019-05,55,314,196.66999170829172
121017322.0,2019-05,58,328,592.5676580586082
121047847.0,2019-05,101,596,134.7679652902654
200025687.0,2019-05,47,264,145.33448300588293
200059700.0,2019-05,57,323,170.5814468364969
200092486.0,2019-05,50,295,201.08860277500276
200104260.0,2019-05,64,379,177.45416246531244
207090194.0,2019-05,28,165,247.32990652680652
207144648.0,2019-05,17,102,249.05265076590078
207156838.0,2019-05,51,301,272.45849114774114
5300015657.0,2019-05,30,170,291.8729955266955
5870045155.0,2019-05,37,212,244.89620562770563
10008240247.0,2019-05,42,251,284.7955548451548
10008257907.0,2019-05,30,173,205.16404138084138
10009794877.0,2019-05,40,226,226.97667728382729
10014031621.0,2019-05,26,149,234.60256388056388
10023231046.0,2019-05,17,98,195.09107895437893
10033525968.0,2019-05,19,109,255.8279751914752
10091058333.0,2019-05,38,216,208.73514054834052
100020238936.0,2019-05,50,283,178.50319957264958
100020267474.0,2019-05,52,295,169.6803315295815
100020607186.0,2019-05,106,625,230.07268786213785
100021023545.0,2019-05,65,367,140.12173887778889
100021042205.0,2019-05,26,149,299.3452638472639
100021216191.0,2019-05,43,245,212.6602953768454
100021246316.0,2019-05,55,309,369.46870900210916
100021248645.0,2019-05,73,415,304.5106524919524
100021285185.0,2019-05,42,236,220.331312981463
100021356715.0,2019-05,25,141,179.77086373071376
100021388159.0,2019-05,48,270,177.9326484348984
100021491579.0,2019-05,26,149,197.12641391941395
100021517296.0,2019-05,41,234,156.23014724164727
100021531798.0,2019-05,36,204,231.56979040404042
100021589045.0,2019-05,45,255,261.23780806415806
100021752254.0,2019-05,70,399,196.85217951492947
100021790761.0,2019-05,47,268,275.4654282717283
100021813951.0,2019-05,34,192,101.65738290043288
100021862472.0,2019-05,39,221,183.8699234265734
100021990192.0,2019-05,28,159,193.0875072150072
100022218295.0,2019-05,53,302,273.7106612942613
100022298327.0,2019-05,50,283,219.7453020923521
100022299788.0,2019-05,32,179,152.50870973470975
100022308443.0,2019-05,36,203,254.68826067821067
100022525556.0,2019-05,45,258,189.84282979797982
100022738892.0,2019-05,29,165,220.23417076534577
100022799513.0,2019-05,33,191,187.62941709956706
100022800564.0,2019-05,30,170,318.67540113220116
100022811181.0,2019-05,37,211,238.51744876234875
100023280396.0,2019-05,30,172,202.57996190476192
100023308251.0,2019-05,37,208,199.73918626373626
200000468729.0,2019-05,183,1084,174.70490019980022
5068965.0,2019-06,51,290,354.101727072927
5081476.0,2019-06,36,205,230.83377984237984
5131112.0,2019-06,37,214,200.22879675879676
6048526.0,2019-06,49,290,230.7825165834166
6049608.0,2019-06,38,213,305.6812848984349
6167656.0,2019-06,22,127,149.9886961815962
34095675.0,2019-06,31,176,246.67096204906204
34128996.0,2019-06,55,311,180.7172926073926
46031807.0,2019-06,74,438,258.44945254745255
46086028.0,2019-06,56,320,159.5765449494949
48083454.0,2019-06,65,371,281.51042498057495
48126591.0,2019-06,37,211,211.45729151404151
100027303.0,2019-06,28,160,281.9092975357975
121009965.0,2019-06,41,234,176.51908974913968
121039506.0,2019-06,60,354,207.56138317238316
128029560.0,2019-06,18,103,213.0686567932068
200008881.0,2019-06,41,232,237.3225251082251
200015250.0,2019-06,36,204,181.73143119103125
200035768.0,2019-06,26,150,205.25051060606057
200059870.0,2019-06,24,134,390.5505102952603
200080538.0,2019-06,65,369,167.66280866355876
200095870.0,2019-06,48,272,180.73092512487517
200100992.0,2019-06,43,245,191.2725785547785
200112316.0,2019-06,32,184,169.71973694952396
200222735.0,2019-06,69,394,301.92139275724276
202094807.0,2019-06,40,228,817.8215159451663
202125321.0,2019-06,36,204,262.46654925074927
207093090.0,2019-06,48,275,341.5219673326674
207147070.0,2019-06,58,330,142.73935301920324
207194398.0,2019-06,61,345,178.8804111388612
217031996.0,2019-06,32,188,307.7474162559663
217095840.0,2019-06,31,182,171.40615982808038
217114205.0,2019-06,47,270,270.55356315351315
217121062.0,2019-06,43,243,386.0060173326674
5300009934.0,2019-06,47,267,205.31364025974028
5300077663.0,2019-06,34,191,177.33461060606064
5870065332.0,2019-06,81,482,220.5474683150183
10000443042.0,2019-06,22,124,224.67959537129536
10008319136.0,2019-06,27,155,279.8410704822955
10023193259.0,2019-06,23,132,275.6817658730159
10023218211.0,2019-06,22,128,308.15939039849036
10024083671.0,2019-06,17,97,334.99468443778443
10033535586.0,2019-06,19,111,369.3259393939394
10033577599.0,2019-06,23,135,400.22136176046183
10034912688.0,2019-06,36,205,198.54571390276385
10034926422.0,2019-06,37,210,209.2906166000666
10070711967.0,2019-06,31,174,255.7593122100122
10090506091.0,2019-06,51,290,236.89710164280163
10091149005.0,2019-06,114,664,163.36992446997445
100020248853.0,2019-06,42,236,257.8078928071928
100020603873.0,2019-06,52,297,154.93992388167385
100020620825.0,2019-06,42,239,107.25437366522351
100020996818.0,2019-06,32,184,238.70401595904096
100021012007.0,2019-06,47,268,176.5707877677878
100021055980.0,2019-06,65,366,177.5329920579421
100021075455.0,2019-06,42,236,308.30690108225104
100021164426.0,2019-06,23,131,165.05837194472178
100021233296.0,2019-06,42,199,381.12234621489625
100021343960.0,2019-06,47,267,210.3521816738817
100021355845.0,2019-06,31,174,119.47196363636371
100021355988.0,2019-06,31,175,256.4988567377067
100021448892.0,2019-06,38,219,417.09746255411267
100021510503.0,2019-06,31,176,121.62865811688322
100021529119.0,2019-06,38,216,299.63059302364303
100021561091.0,2019-06,27,154,358.15002750027753
100021805939.0,2019-06,67,381,213.30851147186146
100021825093.0,2019-06,42,236,204.51076746031748
100021861110.0,2019-06,34,192,180.49855057165055
100021880822.0,2019-06,98,579,272.56651108891106
100021890423.0,2019-06,36,202,241.46077243867245
100021898796.0,2019-06,65,367,286.7058358502609
100021962835.0,2019-06,29,163,275.4351812243312
100021989377.0,2019-06,43,244,227.93261757131756
100022001405.0,2019-06,28,162,254.07859193029194
100022281052.0,2019-06,59,335,104.38813212898214
100022302754.0,2019-06,43,245,182.05552809967813
100022345640.0,2019-06,38,216,313.8431052836053
100022647936.0,2019-06,29,167,240.23344885669886
100022662695.0,2019-06,48,271,248.18587395382394
100022711144.0,2019-06,32,183,345.98775955710965
100022728424.0,2019-06,39,219,160.7717061938062
100022760248.0,2019-06,37,211,549.4315549450546
100022901760.0,2019-06,133,787,107.42178040848052
100023277284.0,2019-06,75,445,219.53739617604614
100023311107.0,2019-06,43,244,296.55557795537794
200001196148.0,2019-06,42,236,160.58328048063044
200001222687.0,2019-06,44,248,168.07530670440673
200001455981.0,2019-06,41,231,145.20172728937735
200001657869.0,2019-06,40,224,594.2818358696861
200002815383.0,2019-06,46,264,455.18036810966845
200003368008.0,2019-06,30,172,300.9083497391497
200003423621.0,2019-06,34,192,226.88496202131202
200003484838.0,2019-06,69,411,219.91188826173826
200004438844.0,2019-06,33,190,223.9254767898768
5039056.0,2019-07,36,205,205.49010109335111
5042013.0,2019-07,30,170,146.42641464646465
5155192.0,2019-07,31,181,283.08459080364076
6000025.0,2019-07,55,325,190.80848018648018
6021506.0,2019-07,30,171,193.2201686369186
6060121.0,2019-07,56,330,214.3657357142857
12029551.0,2019-07,43,243,183.80540995671
12031104.0,2019-07,82,462,192.41940442335448
12033555.0,2019-07,30,173,294.70982884337883
12073782.0,2019-07,65,370,254.22323543123542
12089078.0,2019-07,38,215,174.9240291541792
12092130.0,2019-07,50,282,193.60021792651793
12116880.0,2019-07,47,269,245.54548571428572
12137666.0,2019-07,63,362,176.5095065268065
34106415.0,2019-07,48,275,398.2731413142413
46024272.0,2019-07,60,355,216.38337146742148
46036757.0,2019-07,29,163,152.69843672438665
46044306.0,2019-07,45,255,311.0728011766012
48085670.0,2019-07,75,442,168.11264733599734
100023543.0,2019-07,49,280,230.36327982572982
100037561.0,2019-07,44,252,179.52351635031636
121029636.0,2019-07,51,292,216.35779078144077
128010577.0,2019-07,37,211,382.49983909978914
200010965.0,2019-07,35,208,307.2886356199356
200011204.0,2019-07,56,315,161.1863925185926
200104607.0,2019-07,32,182,434.7301476634475
200125936.0,2019-07,33,190,217.35320753690752
202073858.0,2019-07,36,202,262.27228817228524
202149090.0,2019-07,39,222,240.22702496392498
207036962.0,2019-07,28,162,158.23068645243646
207037783.0,2019-07,34,223,212.96580748418248
207134057.0,2019-07,32,181,219.06649531024533
5300066896.0,2019-07,68,386,506.6564038683539
5300095753.0,2019-07,25,144,290.7563358419359
5870059165.0,2019-07,35,197,240.06441002331002
10007029255.0,2019-07,37,212,159.29711392496398
10008238115.0,2019-07,26,150,222.1947566100566
10009000800.0,2019-07,20,116,268.3431096736597
10009143892.0,2019-07,23,132,237.67342378177378
10012791122.0,2019-07,41,234,185.54790007770006
10013150307.0,2019-07,25,150,183.57231580086585
10014051373.0,2019-07,63,356,245.96266947496946
10023229386.0,2019-07,26,146,360.2389082917083
10033611011.0,2019-07,21,120,234.45557019092018
10090498711.0,2019-07,35,199,261.2835928904429
10091147863.0,2019-07,38,214,209.52945173551936
100020439255.0,2019-07,59,336,290.43159179709176
100020459739.0,2019-07,55,313,493.6716373348871
100020943410.0,2019-07,48,271,269.53151277056276
100020957011.0,2019-07,47,265,234.86216405816407
100020980445.0,2019-07,43,247,363.5515192085693
100021079718.0,2019-07,42,240,218.5657009379509
100021199963.0,2019-07,55,312,365.98598666888665
100021240060.0,2019-07,45,257,496.33838447108445
100021244854.0,2019-07,47,264,195.9906826118326
100021353943.0,2019-07,43,246,286.82550187590186
100021357058.0,2019-07,48,272,208.50400296370296
100021424304.0,2019-07,49,289,179.29863528693528
100021560607.0,2019-07,55,313,147.02101656676672
100021565688.0,2019-07,47,222,262.3044220779221
100021568096.0,2019-07,32,183,271.46600999556
100021793912.0,2019-07,31,174,221.35636027861028
100021810366.0,2019-07,54,321,311.109550937951
100021831532.0,2019-07,37,210,144.93352741702742
100021867640.0,2019-07,32,181,293.7600441558441
100021873794.0,2019-07,45,255,147.80322104562111
100021990027.0,2019-07,44,262,146.46982424797423
100022216399.0,2019-07,30,172,139.8541706349207
100022336332.0,2019-07,33,190,302.43220526695524
100022593648.0,2019-07,59,334,200.46927207792206
100022601847.0,2019-07,122,715,325.19784261294257
100022660326.0,2019-07,54,308,351.5458631868132
100022679274.0,2019-07,36,202,193.38504688644682
100022777207.0,2019-07,36,207,186.94832056277053
100022802590.0,2019-07,39,219,180.2944193972694
100022991830.0,2019-07,28,160,197.70054264069262
100023065793.0,2019-07,50,281,218.5112797258297
100023243402.0,2019-07,45,252,209.70240366855364
100023278075.0,2019-07,67,395,359.7347563492064
100023282592.0,2019-07,77,438,206.2237636141636
200001439776.0,2019-07,44,262,167.85170757575756
200002330520.0,2019-07,65,382,171.71212076812077
200003366777.0,2019-07,27,151,386.8139155955156
200003381015.0,2019-07,41,233,159.04268595016094
5066731.0,2019-08,65,369,239.9314585858586
5195552.0,2019-08,41,231,285.7902516594516
5195587.0,2019-08,51,292,369.82210051615044
6022135.0,2019-08,103,609,258.41347715062716
6048972.0,2019-08,32,185,335.26868003940507
6070163.0,2019-08,29,166,274.8429265845266
6362991.0,2019-08,29,169,325.76387923742925
12019054.0,2019-08,38,217,152.48061322566315
12057177.0,2019-08,29,167,217.79358434343433
34024096.0,2019-08,36,207,255.12243272283274
34069039.0,2019-08,27,153,157.0782850038851
46085807.0,2019-08,44,250,331.953731962482
48024457.0,2019-08,27,151,258.720342968143
48053361.0,2019-08,40,226,185.7844175269176
100035187.0,2019-08,28,161,118.38086001776006
121010111.0,2019-08,26,149,102.91702049062042
121015337.0,2019-08,23,131,250.89761423021423
128001747.0,2019-08,21,119,156.62403672438674
128030321.0,2019-08,33,196,127.51473044733042
200016102.0,2019-08,59,334,356.79840912975914
200089730.0,2019-08,38,214,382.6241930513931
202034258.0,2019-08,132,779,250.8197113164613
202084106.0,2019-08,43,247,268.756231024531
202090981.0,2019-08,54,304,169.4482631091131
202124335.0,2019-08,45,255,209.43618922743917
202150996.0,2019-08,24,138,239.48218579198578
207058493.0,2019-08,81,458,292.8975715007214
217109877.0,2019-08,36,204,181.12328253968252
5300004066.0,2019-08,47,269,206.23794996947495
5300007509.0,2019-08,58,319,122.6066999167499
5300033854.0,2019-08,51,291,166.1935076479076
5300075202.0,2019-08,26,150,203.8881772116773
5300099406.0,2019-08,55,328,244.2611155844156
5870023509.0,2019-08,47,268,244.85470043290044
5870094101.0,2019-08,49,278,197.10846319791324
10002293637.0,2019-08,58,341,201.37956739371742
10003000435.0,2019-08,48,283,252.65579411699412
10008290695.0,2019-08,66,390,193.5963734210234
10008296787.0,2019-08,57,322,203.2998010933511
10022935533.0,2019-08,66,372,308.7511803307803
10033578995.0,2019-08,151,896,226.36274656454657
10070724578.0,2019-08,34,191,219.4627497002997
100020461392.0,2019-08,34,192,273.1938305971806
100020479085.0,2019-08,34,190,154.35789281829275
100020645469.0,2019-08,41,233,517.125390709617
100020937842.0,2019-08,71,401,190.24685743145744
100021205485.0,2019-08,55,310,199.73233055278055
100021489944.0,2019-08,37,208,295.7052021978022
100021539926.0,2019-08,41,232,177.56681910311914
100021571275.0,2019-08,37,210,361.782308036408
100021993600.0,2019-08,23,131,330.80914390331895
100022207348.0,2019-08,41,230,226.89863546453543
100022229470.0,2019-08,35,201,169.13399353979355
100022232308.0,2019-08,56,315,323.4856178210679
100022287194.0,2019-08,31,173,194.8770047896548
100022325537.0,2019-08,43,244,466.1060656010654
100022521870.0,2019-08,38,218,205.67689222999223
100022534542.0,2019-08,26,143,200.70366692196694
100022569190.0,2019-08,52,296,299.1780586746587
100022598765.0,2019-08,29,163,142.44043506493506
100022621543.0,2019-08,36,207,492.7764048895548
100022640613.0,2019-08,38,219,231.44515620490623
100022643624.0,2019-08,27,151,362.66026672771665
100022708116.0,2019-08,29,167,109.16318998224006
100022721703.0,2019-08,35,199,344.7602372988124
100022725511.0,2019-08,42,238,254.83973576423577
100022772114.0,2019-08,35,200,268.25130144300147
100022781015.0,2019-08,66,372,412.68622732822723
100022783894.0,2019-08,31,175,282.96662417027414
100023319588.0,2019-08,34,192,232.0985715173715
100023350896.0,2019-08,53,302,181.93736652236652
200000455537.0,2019-08,34,192,165.08551476856476
200000500319.0,2019-08,33,196,305.9239043290043
200001449347.0,2019-08,50,281,171.64890541680535
200003362761.0,2019-08,28,161,208.70435604395607
200003441125.0,2019-08,58,326,216.7041902597403
5117724.0,2019-09,29,167,196.2091407203907
6025739.0,2019-09,38,218,291.7571923520924
6083365.0,2019-09,57,323,227.36380083250083
6142173.0,2019-09,53,303,93.20906557331568
6166451.0,2019-09,5,31,242.53262583527584
12003867.0,2019-09,37,211,121.87109473859455
12006344.0,2019-09,34,201,115.0562464091465
12083157.0,2019-09,48,271,140.14724554334555
12090606.0,2019-09,39,221,224.62870843045843
12096495.0,2019-09,37,211,266.03206318681316
12104911.0,2019-09,55,327,277.99489503829506
34009018.0,2019-09,35,196,231.60554083694086
34069020.0,2019-09,45,254,166.64175885780898
34100513.0,2019-09,56,318,157.20857055722067
34106430.0,2019-09,34,191,153.91374964479968
46048512.0,2019-09,31,175,174.08556428016422
48026512.0,2019-09,41,230,234.73891105561106
121009338.0,2019-09,38,214,234.84103548673548
202124347.0,2019-09,42,240,146.6634182539682
202196707.0,2019-09,65,368,231.74819285714287
207053779.0,2019-09,37,211,286.133176984127
207115435.0,2019-09,45,256,185.1154872627372
207192026.0,2019-09,37,219,242.4785146076146
217016023.0,2019-09,34,192,679.5186826506829
5300012002.0,2019-09,60,340,232.75803463203465
5300084357.0,2019-09,50,286,384.9780761904762
5300091329.0,2019-09,40,228,270.61318856143856
5870020224.0,2019-09,37,212,294.86475074370065
5870065748.0,2019-09,41,233,214.8110376179376
10003624587.0,2019-09,33,190,355.2144619158619
10008463456.0,2019-09,45,254,274.82520836940836
10008997719.0,2019-09,31,176,243.99627417027418
10013586013.0,2019-09,22,130,179.15186967754462
10014073854.0,2019-09,85,496,435.5622538073037
10034919560.0,2019-09,55,310,93.68142987012979
10091006578.0,2019-09,43,242,104.0250670995672
10094819895.0,2019-09,32,180,209.2982334415584
100020255995.0,2019-09,82,485,312.49741583416574
100020255996.0,2019-09,54,319,217.7438644022644
100020641130.0,2019-09,40,229,243.56326873126872
100020672676.0,2019-09,41,244,325.1012756687756
100020702082.0,2019-09,36,205,315.61429833777333
100021028613.0,2019-09,99,585,346.73856837051824
100021075191.0,2019-09,32,183,219.54394740259738
100021220119.0,2019-09,51,286,263.72084987234985
100021415036.0,2019-09,47,280,344.68315880230875
100021418472.0,2019-09,57,322,163.36989949494946
100021477866.0,2019-09,44,247,327.49354234099235
100021513007.0,2019-09,61,347,232.42026601731604
100021516212.0,2019-09,69,393,377.3639949605948
100021555140.0,2019-09,45,252,180.41119564324566
100021555934.0,2019-09,52,297,167.9521077533576
100021592119.0,2019-09,42,239,294.31601868131867
100021751524.0,2019-09,45,255,90.13477116772103
100021845745.0,2019-09,46,258,217.11022683982682
100021947737.0,2019-09,51,288,384.443867954268
100021971137.0,2019-09,25,141,363.0645177600179
100021998277.0,2019-09,43,242,374.249566927517
100022004969.0,2019-09,39,222,509.15762339327347
